Maker, Genmodel, Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date
Bentley,Continental,10_5,2018,4,White,2013.0,Coupe,18500,4.0L,Automatic,Petrol,74990.0,4.0,2.0,Steering Wheel Shaking,0,25,2018-04-25,3,134.99,3.0,2018-04-25
Bentley,Continental,10_5,2018,7,Silver,2011.0,Coupe,26998,6.0L,Automatic,Petrol,57990.0,4.0,2.0,Alternator Failing,0,10,2018-07-10,3,1279.8,6.0,2018-07-11
Bentley,Continental,10_5,2018,2,Silver,2011.0,Coupe,66000,6.0L,Automatic,Petrol,49890.0,4.0,2.0,Excessive Emissions,0,25,2018-02-25,3,104.901,3.0,2018-02-25
Bentley,Continental,10_5,2018,4,Green,2008.0,Convertible,53000,6.0L,Automatic,Petrol,39995.0,4.0,2.0,Radiator Leaking,0,2,2018-04-02,3,4409.083767639394,6.0,2018-04-03
Bentley,Continental,10_5,2018,1,Blue,2012.0,Convertible,29000,4.0L,Automatic,Petrol,81990.0,4.0,2.0,Radiator Leaking,0,3,2018-01-03,3,1759.8,6.0,2018-01-04
Bentley,Continental,10_5,2018,2,Black,2010.0,Convertible,9000,6.0L,Automatic,Petrol,59990.0,4.0,2.0,Starter Motor Issue,0,3,2018-02-03,3,779.9,9.0,2018-02-05
Bentley,Continental,10_5,2018,3,Silver,2009.0,Coupe,33000,6.0L,Automatic,Petrol,41999.0,4.0,2.0,Windscreen Crack,0,5,2018-03-05,3,85.1994,3.0,2018-03-05
Bentley,Continental,10_5,2016,9,Silver,2004.0,Coupe,76000,6.0L,Automatic,Petrol,22995.0,4.0,2.0,Gear Box Issue,0,23,2016-09-23,3,349.95000000000005,6.0,2016-09-24
Bentley,Continental,10_5,2018,7,Black,2008.0,Coupe,41600,6.0L,Automatic,Petrol,36955.0,4.0,2.0,Tyre Alignment,0,14,2018-07-14,3,33.6955,1.5,2018-07-14
Bentley,Continental,10_5,2018,6,Grey,2013.0,Convertible,12000,999.0L,Automatic,Petrol,79299.0,4.0,2.0,Steering Wheel Shaking,0,1,2018-06-01,3,139.299,3.0,2018-06-01
Bentley,Continental,10_5,2016,10,Black,2011.0,Convertible,24000,6.0L,Automatic,Petrol,69990.0,4.0,2.0,Gear Box Issue,0,16,2016-10-16,3,819.9,6.0,2016-10-17
Bentley,Continental,10_5,2018,1,Silver,2011.0,Coupe,27000,6.0L,Automatic,Petrol,59995.0,4.0,2.0,Flat Tyres,0,10,2018-01-10,3,77.9985,3.0,2018-01-10
Bentley,Continental,10_5,2018,8,Blue,2004.0,Coupe,70000,6.0L,Automatic,Petrol,20990.0,4.0,2.0,Transmission Issue,3,27,2018-08-27,3,668.91,24.0,2018-09-02
Bentley,Continental,10_5,2018,4,Silver,2004.0,Coupe,98900,6.0L,Automatic,Petrol,21950.0,4.0,2.0,Tyre Alignment,0,17,2018-04-17,3,132.98844832667493,106.00663653574752,2018-05-13
Bentley,Continental,10_5,2018,7,Grey,2014.0,Coupe,20100,4.0L,Automatic,Petrol,80750.0,4.0,2.0,Starter Motor Issue,0,18,2018-07-18,3,987.5,9.0,2018-07-20
Bentley,Continental,10_5,2018,1,Silver,2004.0,Coupe,71240,6.0L,Automatic,Petrol,23990.0,4.0,2.0,Radiator Leaking,0,10,2018-01-10,3,599.8,6.0,2018-01-11
Bentley,Continental,10_5,2018,6,Grey,2014.0,Coupe,13000,4.0L,Automatic,Petrol,79948.0,4.0,2.0,Starter Motor Issue,0,11,2018-06-11,3,979.48,9.0,2018-06-13
Bentley,Continental,10_5,2018,3,Silver,2012.0,Coupe,21977,4.0L,Automatic,Petrol,62100.0,4.0,2.0,Alternator Failing,0,4,2018-03-04,3,1362.0,6.0,2018-03-05
Bentley,Continental,10_5,2018,5,Black,2013.0,Convertible,41000,4.0L,Automatic,Petrol,94990.0,4.0,2.0,Transmission Issue,3,16,2018-05-16,3,1334.9099999999999,24.0,2018-05-22
Bentley,Continental,10_5,2018,8,Black,2009.0,Convertible,18000,6.0L,Automatic,Petrol,55000.0,4.0,2.0,Radiator Leaking,0,12,2018-08-12,3,1220.0,6.0,2018-08-13
Bentley,Continental,10_5,2018,8,Blue,2008.0,Convertible,35859,6.0L,Automatic,Petrol,51950.0,4.0,2.0,Brake Pads Worn,0,3,2018-08-03,3,145.975,6.0,2018-08-04
Bentley,Continental,10_5,2018,8,Blue,2014.0,Coupe,21702,4.0L,Automatic,Petrol,84977.0,4.0,2.0,Radiator Leaking,0,18,2018-08-18,3,1819.54,6.0,2018-08-19
Bentley,Continental,10_5,2018,8,Blue,2013.0,Convertible,3000,4.0L,Automatic,Petrol,89995.0,4.0,2.0,Excessive Emissions,0,24,2018-08-24,3,140.9955,3.0,2018-08-24
Bentley,Continental,10_5,2018,4,Grey,2010.0,Convertible,38500,6.0L,Automatic,Petrol,69950.0,4.0,2.0,Alternator Failing,0,4,2018-04-04,3,8712.633692661497,6.0,2018-04-05
Bentley,Continental,10_5,2018,5,Silver,2005.0,Coupe,45000,6.0L,Automatic,Petrol,25995.0,4.0,2.0,Alternator Failing,0,20,2018-05-20,3,639.9,6.0,2018-05-21
Bentley,Continental,10_5,2018,8,Grey,2016.0,Coupe,10000,4.0L,Automatic,Petrol,107490.0,4.0,2.0,Excessive Emissions,0,11,2018-08-11,3,156.74099999999999,3.0,2018-08-11
Bentley,Continental,10_5,2018,5,Blue,2013.0,Coupe,30147,4.0L,Automatic,Petrol,67950.0,4.0,2.0,Excessive Emissions,0,12,2018-05-12,3,121.155,3.0,2018-05-12
Bentley,Continental,10_5,2018,6,Gelb,2018.0,Convertible,2456,6.0L,Automatic,Petrol,219950.0,4.0,2.0,Engine Issue,1,3,2018-06-03,3,44470.0,24.0,2018-06-09
Bentley,Continental,10_5,2016,2,Black,2009.0,Convertible,53970,6.0L,Automatic,Petrol,55000.0,4.0,2.0,Tyre Alignment,0,21,2016-02-21,3,35.5,1.5,2016-02-21
Bentley,Continental,10_5,2018,7,Red,2012.0,Coupe,37438,4.0L,Automatic,Petrol,64950.0,16.0,2.0,Excessive Emissions,0,4,2018-07-04,3,118.455,3.0,2018-07-04
Bentley,Continental,10_5,2018,7,White,2016.0,Convertible,11965,4.0L,Automatic,Petrol,117990.0,18.0,0.0,Gear Box Issue,0,4,2018-07-04,3,1299.9,6.0,2018-07-05
Bentley,Continental,10_5,2018,4,Blue,2008.0,Coupe,35678,6.0L,Automatic,Petrol,38000.0,4.0,2.0,Alternator Failing,0,24,2018-04-24,3,880.0,6.0,2018-04-25
Bentley,Continental,10_5,2018,7,Silver,2005.0,Coupe,40000,6.0L,Automatic,Petrol,23995.0,4.0,2.0,Windscreen Crack,0,26,2018-07-26,3,74.39699999999999,3.0,2018-07-26
Bentley,Continental,10_5,2018,6,Grey,2012.0,Coupe,19692,6.0L,Automatic,Petrol,64950.0,4.0,2.0,Steering Wheel Shaking,0,9,2018-06-09,3,413.1233328291786,490.5166088162081,2018-10-09
Bentley,Continental,10_5,2018,8,Blue,2015.0,Convertible,10505,6.0L,Automatic,Petrol,104500.0,4.0,2.0,Steering Wheel Shaking,0,8,2018-08-08,3,164.5,3.0,2018-08-08
Bentley,Continental,10_5,2017,6,Blue,2004.0,Coupe,75000,6.0L,Automatic,Petrol,22993.0,4.0,2.0,Electrical Issue,2,6,2017-06-06,3,75.986,1.5,2017-06-06
Bentley,Continental,10_5,2018,2,Blue,2013.0,Coupe,30000,4.0L,Automatic,Petrol,68500.0,4.0,2.0,Sensor Malfunction,0,10,2018-02-10,3,3605.0,9.0,2018-02-12
Bentley,Continental,10_5,2018,4,Blue,2009.0,Coupe,80000,6.0L,Automatic,Petrol,32950.0,4.0,2.0,Warning Light,0,19,2018-04-19,3,869.5,27.0,2018-04-25
Bentley,Continental,10_5,2018,3,Grey,2018.0,Coupe,5996,4.0L,Automatic,Petrol,129950.0,4.0,2.0,Alternator Failing,0,7,2018-03-07,3,2719.0,6.0,2018-03-08
Bentley,Continental,10_5,2018,3,Gelb,2015.0,Coupe,16000,4.0L,Automatic,Petrol,97495.0,4.0,2.0,Steering Wheel Shaking,0,11,2018-03-11,3,157.495,3.0,2018-03-11
Bentley,Continental,10_5,2018,4,Blue,2011.0,Convertible,15000,6.0L,Automatic,Petrol,67995.0,4.0,2.0,Excessive Emissions,0,8,2018-04-08,3,121.1955,3.0,2018-04-08
Bentley,Continental,10_5,2017,11,Blue,2008.0,Convertible,69000,6.0L,Automatic,Petrol,41950.0,4.0,2.0,Electrical Issue,5,23,2017-11-23,3,221.95,9.0,2017-11-25
Bentley,Continental,10_5,2018,7,Blue,2010.0,Coupe,42500,6.0L,Automatic,Petrol,52000.0,4.0,2.0,Radiator Leaking,0,16,2018-07-16,3,1160.0,6.0,2018-07-17
Bentley,Continental,10_5,2017,7,Black,2009.0,Coupe,39074,6.0L,Automatic,Petrol,44990.0,4.0,2.0,Engine Issue,1,11,2017-07-11,3,39495.5164549582,24.0,2017-07-17
Bentley,Continental,10_5,2018,3,Silver,2004.0,Coupe,57250,6.0L,Automatic,Petrol,22000.0,4.0,2.0,Brake Pads Worn,0,8,2018-03-08,3,131.0,6.0,2018-03-09
Bentley,Continental,10_5,2018,5,Silver,2005.0,Coupe,67000,6.0L,Automatic,Petrol,22995.0,4.0,2.0,Windscreen Crack,0,15,2018-05-15,3,73.797,3.0,2018-05-15
Bentley,Continental,10_5,2018,8,Purple,2014.0,Convertible,30182,6.0L,Automatic,Petrol,89950.0,4.0,2.0,Starter Motor Issue,0,11,2018-08-11,3,1079.5,9.0,2018-08-13
Bentley,Continental,10_5,2018,5,Black,2008.0,Convertible,39600,6.0L,Automatic,Petrol,50000.0,4.0,2.0,Brake Pads Worn,0,7,2018-05-07,3,145.0,6.0,2018-05-08
Bentley,Continental,10_5,2018,3,Green,2004.0,Coupe,26000,6.0L,Automatic,Petrol,28999.0,4.0,2.0,Windscreen Crack,0,3,2018-03-03,3,77.3994,3.0,2018-03-03
Bentley,Continental,10_5,2017,8,Grey,2013.0,Coupe,13000,6.0L,Automatic,Petrol,72949.0,4.0,2.0,Radiator Leaking,0,18,2017-08-18,3,1578.98,6.0,2017-08-19
Bentley,Continental,10_5,2017,8,Grey,2013.0,Convertible,29000,6.0L,Automatic,Petrol,84990.0,4.0,0.0,Flat Tyres,0,18,2017-08-18,3,85.497,3.0,2017-08-18
Bentley,Continental,10_5,2018,4,Black,2003.0,Coupe,72000,6.0L,Automatic,Petrol,20995.0,4.0,2.0,Sensor Malfunction,0,2,2018-04-02,3,1229.75,9.0,2018-04-04
Bentley,Continental,10_5,2015,6,Silver,2012.0,Coupe,15800,6.0L,Automatic,Petrol,70000.0,4.0,2.0,Engine Issue,1,26,2015-06-26,3,14480.0,24.0,2015-07-02
Bentley,Continental,10_5,2018,4,Silver,2008.0,Convertible,16300,6.0L,Automatic,Petrol,49750.0,4.0,2.0,Excessive Emissions,0,1,2018-04-01,3,440.6925869418314,392.57900234229993,2018-07-08
Bentley,Continental,10_5,2018,7,Silver,2009.0,Coupe,38250,6.0L,Automatic,Petrol,46999.0,4.0,2.0,Tyre Alignment,0,6,2018-07-06,3,34.6999,1.5,2018-07-06
Bentley,Continental,10_5,2018,4,Silver,2011.0,Coupe,38000,6.0L,Automatic,Petrol,52948.0,4.0,2.0,Alternator Failing,0,22,2018-04-22,3,1178.96,6.0,2018-04-23
Bentley,Continental,10_5,2018,4,Silver,2011.0,Coupe,19432,6.0L,Automatic,Petrol,68000.0,4.0,2.0,Radiator Leaking,0,18,2018-04-18,3,1480.0,6.0,2018-04-19
Bentley,Continental,10_5,2017,10,Grey,2016.0,Coupe,14578,4.0L,Automatic,Petrol,92995.0,4.0,2.0,Gear Box Issue,0,17,2017-10-17,3,1049.95,6.0,2017-10-18
Bentley,Continental,10_5,2017,9,Orange,2014.0,Convertible,6064,4.0L,Automatic,Petrol,96990.0,4.0,2.0,Flat Tyres,0,10,2017-09-10,3,89.097,3.0,2017-09-10
Bentley,Continental,10_5,2018,7,Black,2008.0,Convertible,15000,6.0L,Automatic,Petrol,41222.0,4.0,2.0,Radiator Leaking,0,7,2018-07-07,3,944.44,6.0,2018-07-08
Bentley,Continental,10_5,2018,7,Silver,2004.0,Coupe,51201,6.0L,Automatic,Petrol,22500.0,4.0,2.0,Steering Wheel Shaking,0,6,2018-07-06,3,82.5,3.0,2018-07-06
Bentley,Continental,10_5,2018,4,Black,2013.0,Convertible,26500,4.0L,Automatic,Petrol,75000.0,4.0,2.0,Tyre Alignment,0,4,2018-04-04,3,37.5,1.5,2018-04-04
Bentley,Continental,10_5,2017,11,White,2010.0,Convertible,45931,6.0L,Automatic,Petrol,66995.0,4.0,2.0,Tyre Alignment,0,25,2017-11-25,3,36.6995,1.5,2017-11-25
Bentley,Continental,10_5,2018,8,Silver,2004.0,Coupe,110000,6.0L,Automatic,Petrol,18990.0,4.0,2.0,Alternator Failing,0,8,2018-08-08,3,2683.8393891330024,6.0,2018-08-09
Bentley,Continental,10_5,2018,8,Black,2015.0,Coupe,25000,6.0L,Automatic,Petrol,82995.0,4.0,2.0,Flat Tyres,0,23,2018-08-23,3,84.8985,3.0,2018-08-23
Bentley,Continental,10_5,2018,8,Blue,2016.0,Convertible,21079,4.0L,Automatic,Petrol,110000.0,4.0,2.0,Windscreen Crack,0,25,2018-08-25,3,126.0,3.0,2018-08-25
Bentley,Continental,10_5,2017,10,Silver,2009.0,Coupe,13600,6.0L,Automatic,Petrol,43988.0,4.0,2.0,Excessive Emissions,0,10,2017-10-10,3,99.5892,3.0,2017-10-10
Bentley,Continental,10_5,2017,10,Silver,2008.0,Convertible,55700,6.0L,Automatic,Petrol,42950.0,4.0,2.0,Transmission Issue,1,23,2017-10-23,3,368.85,12.0,2017-10-26
Bentley,Continental,10_5,2018,8,Silver,2009.0,Convertible,32800,6.0L,Automatic,Petrol,52889.0,4.0,2.0,Flat Tyres,0,17,2018-08-17,3,75.8667,3.0,2018-08-17
Bentley,Continental,10_5,2017,11,Black,2010.0,Saloon,38000,6.0L,Automatic,Petrol,43995.0,5.0,4.0,Sensor Malfunction,0,5,2017-11-05,3,2379.75,9.0,2017-11-07
Bentley,Continental,10_5,2018,4,Black,2011.0,Coupe,8850,6.0L,Automatic,Petrol,67850.0,4.0,2.0,Alternator Failing,0,1,2018-04-01,3,1477.0,6.0,2018-04-02
Bentley,Continental,10_5,2018,8,Blue,2014.0,Coupe,16000,4.0L,Automatic,Petrol,92500.0,4.0,2.0,Windscreen Crack,0,28,2018-08-28,3,115.5,3.0,2018-08-28
Bentley,Continental,10_5,2018,2,Silver,2008.0,Coupe,23000,6.0L,Automatic,Petrol,45995.0,4.0,2.0,Excessive Emissions,0,1,2018-02-01,3,101.3955,3.0,2018-02-01
Bentley,Continental,10_5,2017,7,Black,2008.0,Convertible,36200,6.0L,Automatic,Petrol,47633.0,4.0,2.0,Tyre Alignment,0,2,2017-07-02,3,185.32972388369248,107.46371788225221,2017-07-28
Bentley,Continental,10_5,2018,6,Black,2013.0,Convertible,11800,4.0L,Automatic,Petrol,79800.0,4.0,2.0,Radiator Leaking,0,10,2018-06-10,3,1716.0,6.0,2018-06-11
Bentley,Continental,10_5,2018,4,Blue,2014.0,Convertible,11000,4.0L,Automatic,Petrol,89995.0,4.0,0.0,Sensor Malfunction,0,13,2018-04-13,3,4679.75,9.0,2018-04-15
Bentley,Continental,10_5,2017,6,Silver,2004.0,Coupe,27500,6.0L,Automatic,Petrol,47995.0,4.0,2.0,Excessive Emissions,0,24,2017-06-24,3,103.1955,3.0,2017-06-24
Bentley,Continental,10_5,2018,5,Black,2005.0,Coupe,75000,6.0L,Automatic,Petrol,25995.0,4.0,2.0,Starter Motor Issue,0,18,2018-05-18,3,439.95,9.0,2018-05-20
Bentley,Continental,10_5,2018,3,Blue,2014.0,Convertible,7196,6.0L,Automatic,Petrol,95500.0,4.0,2.0,Starter Motor Issue,0,17,2018-03-17,3,1135.0,9.0,2018-03-19
Bentley,Continental,10_5,2017,8,White,2015.0,Convertible,7600,6.0L,Automatic,Petrol,99990.0,4.0,2.0,Engine Issue,3,16,2017-08-16,3,10719.0,36.0,2017-08-25
Bentley,Continental,10_5,2018,6,Grey,2014.0,Coupe,12261,4.0L,Automatic,Petrol,79990.0,4.0,2.0,Excessive Emissions,0,11,2018-06-11,3,131.99099999999999,3.0,2018-06-11
Bentley,Continental,10_5,2018,7,Grey,2012.0,Coupe,26000,4.0L,Automatic,Petrol,64900.0,4.0,2.0,Alternator Failing,0,18,2018-07-18,3,1418.0,6.0,2018-07-19
Bentley,Continental,10_5,2018,5,Grey,2012.0,Coupe,21480,6.0L,Automatic,Petrol,73950.0,4.0,2.0,Brake Pads Worn,0,19,2018-05-19,3,156.975,6.0,2018-05-20
Bentley,Continental,10_5,2018,4,Purple,2014.0,Convertible,4800,6.0L,Automatic,Petrol,100000.0,4.0,2.0,Warning Light,0,20,2018-04-20,3,4737.434235083081,27.0,2018-04-26
Bentley,Continental,10_5,2018,6,Blue,2017.0,Coupe,1300,6.0L,Automatic,Petrol,174990.0,4.0,2.0,Engine Issue,1,24,2018-06-24,3,35478.0,24.0,2018-06-30
Bentley,Continental,10_5,2018,5,Black,2005.0,Saloon,69000,6.0L,Automatic,Petrol,19995.0,5.0,4.0,Radiator Leaking,0,15,2018-05-15,3,519.9000000000001,6.0,2018-05-16
Bentley,Continental,10_5,2018,6,Black,2013.0,Convertible,36735,4.0L,Automatic,Petrol,79950.0,4.0,2.0,Alternator Failing,0,12,2018-06-12,3,1719.0,6.0,2018-06-13
Bentley,Continental,10_5,2018,7,Red,2008.0,Coupe,14998,6.0L,Automatic,Petrol,54450.0,4.0,2.0,Alternator Failing,0,27,2018-07-27,3,1209.0,6.0,2018-07-28
Bentley,Continental,10_5,2017,11,White,2015.0,Convertible,1650,4.0L,Automatic,Petrol,99990.0,4.0,2.0,Transmission Issue,3,19,2017-11-19,3,1379.9099999999999,24.0,2017-11-25
Bentley,Continental,10_5,2018,7,Silver,2004.0,Coupe,80475,6.0L,Automatic,Petrol,20950.0,4.0,2.0,Radiator Leaking,0,12,2018-07-12,3,539.0,6.0,2018-07-13
Bentley,Continental,10_5,2018,6,Grey,2008.0,Convertible,42000,6.0L,Automatic,Petrol,39990.0,4.0,2.0,Windscreen Crack,0,10,2018-06-10,3,83.994,3.0,2018-06-10
Bentley,Continental,10_5,2018,7,White,2015.0,Coupe,8000,4.0L,Automatic,Petrol,94948.0,4.0,2.0,Tyre Alignment,0,5,2018-07-05,3,39.4948,1.5,2018-07-05
Bentley,Continental,10_5,2017,7,Black,2010.0,Coupe,39600,6.0L,Automatic,Petrol,64900.0,4.0,2.0,Warning Light,0,17,2017-07-17,3,1189.0,27.0,2017-07-23
Bentley,Continental,10_5,2018,7,Green,2004.0,Coupe,52179,6.0L,Automatic,Petrol,22995.0,4.0,2.0,Brake Pads Worn,0,5,2018-07-05,3,415.7642677065598,408.8833396023765,2018-10-15
Bentley,Continental,10_5,2018,4,Black,2014.0,Coupe,13799,6.0L,Automatic,Petrol,57950.0,4.0,2.0,Tyre Alignment,0,10,2018-04-10,3,35.795,1.5,2018-04-10
Bentley,Continental,10_5,2018,8,Black,2008.0,Coupe,60458,6.0L,Automatic,Petrol,34995.0,4.0,2.0,Alternator Failing,0,28,2018-08-28,3,819.9,6.0,2018-08-29
Bentley,Continental,10_5,2018,4,Black,2014.0,Convertible,15179,6.0L,Automatic,Petrol,95500.0,4.0,2.0,Radiator Leaking,0,9,2018-04-09,3,2030.0,6.0,2018-04-10
Bentley,Continental,10_5,2018,1,Gelb,2004.0,Coupe,107000,6.0L,Automatic,Petrol,15995.0,4.0,2.0,Starter Motor Issue,0,19,2018-01-19,3,339.95000000000005,9.0,2018-01-21
Bentley,Continental,10_5,2018,4,Grey,2013.0,Coupe,13925,6.0L,Semi-Automatic,Petrol,74950.0,4.0,0.0,Warning Light,0,25,2018-04-25,3,1289.5,27.0,2018-05-01
Bentley,Continental,10_5,2018,6,White,2014.0,Convertible,9800,6.0L,Automatic,Petrol,94995.0,4.0,2.0,Sensor Malfunction,0,3,2018-06-03,3,4929.75,9.0,2018-06-05
Bentley,Continental,10_5,2018,8,Green,2018.0,Convertible,512,6.0L,Semi-Automatic,Petrol,199950.0,17.0,2.0,Transmission Issue,3,3,2018-08-03,3,2279.55,24.0,2018-08-09
Bentley,Continental,10_5,2018,2,Black,2014.0,Coupe,14000,6.0L,Automatic,Petrol,79995.0,4.0,2.0,Engine Issue,1,7,2018-02-07,3,16479.0,24.0,2018-02-13
Bentley,Continental,10_5,2018,5,Black,2010.0,Coupe,23000,6.0L,Automatic,Petrol,49995.0,4.0,2.0,Alternator Failing,0,3,2018-05-03,3,1119.9,6.0,2018-05-04
Bentley,Continental,10_5,2018,8,Blue,2018.0,Convertible,1800,4.0L,Automatic,Petrol,134990.0,4.0,2.0,Alternator Failing,0,12,2018-08-12,3,12708.66414596649,6.0,2018-08-13
Bentley,Continental,10_5,2018,7,Blue,2018.0,Convertible,3100,4.0L,Automatic,Petrol,129950.0,4.0,2.0,Transmission Issue,3,22,2018-07-22,3,1649.55,24.0,2018-07-28
Bentley,Continental,10_5,2018,3,Silver,2004.0,Coupe,96500,6.0L,Automatic,Petrol,22990.0,4.0,2.0,Alternator Failing,0,25,2018-03-25,3,579.8,6.0,2018-03-26
Bentley,Continental,10_5,2018,7,Purple,2015.0,Coupe,15036,6.0L,Automatic,Petrol,89950.0,4.0,2.0,Windscreen Crack,0,22,2018-07-22,3,113.97,3.0,2018-07-22
Bentley,Continental,10_5,2018,3,Grey,2010.0,Convertible,24500,6.0L,Automatic,Petrol,64950.0,4.0,2.0,Engine Issue,2,19,2018-03-19,3,10702.5,48.0,2018-03-31
Bentley,Continental,10_5,2018,7,Silver,2014.0,Convertible,18000,4.0L,Automatic,Petrol,82500.0,4.0,2.0,Steering Wheel Shaking,0,10,2018-07-10,3,142.5,3.0,2018-07-10
Bentley,Continental,10_5,2017,9,Grey,2012.0,Coupe,13000,6.0L,Automatic,Petrol,69950.0,4.0,2.0,Gear Box Issue,0,7,2017-09-07,3,819.5,6.0,2017-09-08
Bentley,Continental,10_5,2017,8,Black,2014.0,Coupe,20000,4.0L,Automatic,Petrol,76995.0,4.0,2.0,Electrical Issue,4,10,2017-08-10,3,350.985,6.0,2017-08-11
Bentley,Continental,10_5,2018,3,Black,2014.0,Coupe,23723,4.0L,Automatic,Petrol,84950.0,4.0,2.0,Warning Light,0,26,2018-03-26,3,1389.5,27.0,2018-04-01
Bentley,Continental,10_5,2018,8,White,2013.0,Coupe,23500,6.0L,Automatic,Petrol,72990.0,4.0,0.0,Gear Box Issue,0,7,2018-08-07,3,849.9,6.0,2018-08-08
Bentley,Continental,10_5,2018,5,Grey,2012.0,Coupe,10767,6.0L,Automatic,Petrol,84999.0,4.0,2.0,Tyre Alignment,0,3,2018-05-03,3,135.18243349189382,130.08144413874308,2018-06-04
Bentley,Continental,10_5,2018,5,White,2012.0,Coupe,31000,6.0L,Automatic,Petrol,65995.0,4.0,2.0,Electrical Issue,1,8,2018-05-08,3,185.995,6.0,2018-05-09
Bentley,Continental,10_5,2018,3,Blue,2012.0,Saloon,37874,6.0L,Automatic,Petrol,57895.0,4.0,4.0,Radiator Leaking,0,17,2018-03-17,3,1277.9,6.0,2018-03-18
Bentley,Continental,10_5,2018,6,Grey,2014.0,Coupe,5892,6.0L,Automatic,Petrol,83000.0,4.0,2.0,Gear Box Issue,0,27,2018-06-27,3,950.0,6.0,2018-06-28
Bentley,Continental,10_5,2018,5,Grey,2014.0,Convertible,32157,4.0L,Automatic,Petrol,89995.0,4.0,2.0,Gear Box Issue,0,10,2018-05-10,3,1019.95,6.0,2018-05-11
Bentley,Continental,10_5,2018,3,Silver,2005.0,Coupe,101000,6.0L,Automatic,Petrol,19850.0,4.0,2.0,Electrical Issue,2,24,2018-03-24,3,69.7,1.5,2018-03-24
Bentley,Continental,10_5,2017,12,Black,2014.0,Coupe,25000,4.0L,Automatic,Petrol,82995.0,4.0,2.0,Alternator Failing,0,8,2017-12-08,3,1779.9,6.0,2017-12-09
Bentley,Continental,10_5,2018,4,Green,2004.0,Coupe,47000,6.0L,Automatic,Petrol,21500.0,4.0,2.0,Engine Issue,1,25,2018-04-25,3,4780.0,24.0,2018-05-01
Bentley,Continental,10_5,2018,7,Black,2014.0,Coupe,20000,6.0L,Automatic,Petrol,78840.0,4.0,2.0,Engine Issue,3,17,2018-07-17,3,8604.0,36.0,2018-07-26
Bentley,Continental,10_5,2018,8,Black,2015.0,Coupe,11000,4.0L,Automatic,Petrol,86990.0,4.0,2.0,Sensor Malfunction,0,24,2018-08-24,3,4529.5,9.0,2018-08-26
Bentley,Continental,10_5,2018,3,Silver,2004.0,Coupe,39800,6.0L,Automatic,Petrol,24995.0,4.0,2.0,Tyre Alignment,0,2,2018-03-02,3,102.28295454634981,1.5,2018-03-02
Bentley,Continental,10_5,2018,7,White,2012.0,Convertible,39000,6.0L,Automatic,Petrol,74900.0,4.0,2.0,Windscreen Crack,0,24,2018-07-24,3,104.94,3.0,2018-07-24
Bentley,Continental,10_5,2018,7,Blue,2009.0,Convertible,35000,6.0L,Automatic,Petrol,59950.0,4.0,2.0,Transmission Issue,3,22,2018-07-22,3,1019.55,24.0,2018-07-28
Bentley,Continental,10_5,2018,8,White,2017.0,Coupe,13500,4.0L,Automatic,Petrol,110000.0,4.0,2.0,Starter Motor Issue,0,23,2018-08-23,3,1280.0,9.0,2018-08-25
Bentley,Continental,10_5,2018,3,Black,2010.0,Convertible,32000,6.0L,Automatic,Petrol,56975.0,4.0,2.0,Engine Issue,3,24,2018-03-24,3,6417.5,36.0,2018-04-02
Bentley,Continental,10_5,2018,6,Grey,2012.0,Coupe,36000,4.0L,Automatic,Petrol,59950.0,4.0,2.0,Windscreen Crack,0,24,2018-06-24,3,95.97,3.0,2018-06-24
Bentley,Continental,10_5,2018,4,Black,2008.0,Convertible,47999,6.0L,Automatic,Petrol,41999.0,4.0,2.0,Excessive Emissions,0,19,2018-04-19,3,97.7991,3.0,2018-04-19
Bentley,Continental,10_5,2018,5,Black,2013.0,Coupe,20789,6.0L,Semi-Automatic,Petrol,77450.0,4.0,0.0,Brake Pads Worn,0,17,2018-05-17,3,158.725,6.0,2018-05-18
Bentley,Continental,10_5,2017,9,Grey,2013.0,Coupe,23000,6.0L,Automatic,Petrol,68900.0,4.0,2.0,Flat Tyres,0,5,2017-09-05,3,80.67,3.0,2017-09-05
Bentley,Continental,10_5,2018,2,Yellow,2014.0,Convertible,36500,4.0L,Automatic,Petrol,81450.0,4.0,2.0,Starter Motor Issue,0,17,2018-02-17,3,994.5,9.0,2018-02-19
Bentley,Continental,10_5,2018,1,Grey,2014.0,Coupe,17500,4.0L,Automatic,Petrol,79950.0,4.0,2.0,Starter Motor Issue,0,5,2018-01-05,3,3719.9329813356107,3124.3585577754106,2020-02-25
Bentley,Continental,10_5,2018,7,Grey,2012.0,Coupe,24826,6.0L,Automatic,Petrol,60000.0,4.0,2.0,Excessive Emissions,0,21,2018-07-21,3,114.0,3.0,2018-07-21
Bentley,Continental,10_5,2017,11,Black,2012.0,Convertible,25000,4.0L,Automatic,Petrol,79890.0,4.0,2.0,Flat Tyres,0,3,2017-11-03,3,83.967,3.0,2017-11-03
Bentley,Continental,10_5,2018,7,Grey,2013.0,Coupe,23349,6.0L,Automatic,Petrol,68299.0,4.0,2.0,Brake Pads Worn,0,21,2018-07-21,3,154.1495,6.0,2018-07-22
